,student_id,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,mean,mean,min,min,max,max,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,mean,min,min,max,max,sum,dow,stress_level,stress_level,stress_level
,,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,call_recorded,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,latitude,longitude,latitude,longitude,latitude,longitude,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,sms_instance,,min,max,mean
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,24,15.0,3.0,0.0,3.0,0.0,0.0,-8.107922592650825e-17,2.999999999999999,3.1361041035351515e-16,-1.5898761292167578e-15,2.9999999999999996,0.0,-3.0,0.0,315.0,63.0,0.0,63.0,0.0,0.0,2.594535229648264e-15,62.99999999999997,-4.390545744949212e-15,7.957409620371883e-15,62.99999999999997,0.0,-3.0,0.0,43.7065971,-72.2870192,43.7065971,-72.2870192,43.7065971,-72.2870192,300.0,60.0,0.0,60.0,0.0,0.0,-2.594535229648264e-15,59.99999999999997,-4.0769353345956965e-15,3.1750944302297953e-15,59.99999999999999,0.0,-3.0,0.0,780.0,156.0,0.0,156.0,0.0,0.0,0.0,155.9999999999999,1.0035533131312485e-14,-2.7448459028145174e-14,155.99999999999986,0.0,-3.0,0.0,35.0,10.0,7.0,2.0,7.0,2.0,7.0,2.0,24,6,3.0,4.0,3.2
2013-03-25,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,3.0,4.0,3.2
2013-03-26,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,3.0,4.0,3.2
2013-03-27,43,9.0,0.21428571428571427,0.7819835406450198,0.0,0.6114982578397213,3.4527580948480097,-0.022607568268373717,0.6777408637873756,0.0011684996795603701,-0.07051605513034886,0.997130776200543,0.0,9.076923076923078,2.0,69.0,0.44805194805194803,0.6161466571897594,0.0,0.3796367031661148,1.049540998265151,-0.001499954820637934,0.5627984918307499,-8.480483862487305e-06,-0.00020244078967737521,0.5299281363797493,1.0,0.030293442848835284,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.706590750000004,-72.28703300000001,43.7065844,-72.2870468,43.7065971,-72.2870192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3.0,4.0,3.2
2013-03-28,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3.0,4.0,3.2
2013-03-29,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3.0,4.0,3.2
2013-03-30,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3.0,4.0,3.2
2013-03-31,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3.0,4.0,3.2
2013-04-01,43,709.0,0.2471244336005577,0.641919187187204,0.0,0.4120602428790806,3.1098851891336916,0.00011269945716703378,0.08551341202303127,-1.2169154265096622e-07,0.0004617108014900049,-0.08125584200596203,0.0,9.76673805339483,72.0,9277.0,0.7129024821332514,0.8369816289814996,0.0,0.7005382472525247,0.5798141656326629,7.748826080383617e-05,0.20876385734349348,2.6635304665119097e-09,4.283040237358325e-05,0.2839194233494969,1.0,-1.3288125714696424,1711.0,10,102.0,4.434782608695652,3.3551329326939383,3.0,11.256916996047428,0.7158541144172332,0.049407114624505886,3.891304347826086,0.021908526256352364,-0.43258046301524594,5.578260869565218,5.0,-0.687762849545511,11.0,126.0,63.0,0.0,63.0,0.0,0.0,-7.105427357601002e-15,62.99999999999998,0.0,5.024295867788078e-15,62.99999999999998,0.0,-3.0,0.0,43.70599700384616,-72.28886462307693,43.7017888,-72.2914052,43.7087153,-72.2869615,120.0,60.0,0.0,60.0,0.0,0.0,-1.4210854715202004e-14,60.0,0.0,0.0,60.0,0.0,-3.0,0.0,312.0,156.0,0.0,156.0,0.0,0.0,-2.842170943040401e-14,155.99999999999997,0.0,1.0048591735576156e-14,155.99999999999997,0.0,-3.0,0.0,14.0,4.0,7.0,2.0,7.0,2.0,7.0,2.0,10,0,3.0,3.0,3.0
2013-04-02,43,821.0,0.10031769305962854,0.4347486353066797,0.0,0.18900637590102037,5.291709292134197,1.639729825779939e-05,0.03322814723784236,-7.333961928398661e-09,7.641110871788567e-05,-0.048610685626228715,0.0,30.088329584098403,124.0,30953.0,0.7271253729239587,0.8142438542699706,0.0,0.6629930542164172,0.53755646818906,1.2016053114013589e-05,0.471375698445294,-1.4144417085751188e-09,7.222600776463928e-05,0.04421617517642949,1.0,-1.2881547782999196,7424.0,27,444.0,10.090909090909092,13.722868677347655,5.0,188.3171247357294,3.2282815675238465,0.31811134601832275,3.2515151515151515,-0.007859178233293497,0.6560560100499435,0.8859025032937996,13.0,12.524627729665875,15.0,1101.0,183.5,177.58913255039005,128.5,31537.9,1.8514990101647055,-38.6,279.99999999999994,-26.089285714285698,91.84642857142856,193.0357142857143,123.0,0.38327199735569106,2.0,43.70528396133332,-72.29243004266668,43.7031534,-72.2949979,43.7058681,-72.2907541,1408.0,281.6,225.9796451010577,148.0,51066.8,0.489072994483191,-20.199999999999942,321.99999999999966,-93.5714285714286,354.0857142857144,134.85714285714232,378.0,-1.7795956867687721,2.0,1228.0,204.66666666666666,163.90322347857185,173.5,26864.266666666663,1.9650464116900321,-48.22857142857141,325.2380952380952,-16.78571428571429,35.700000000000074,269.2857142857143,89.75,0.6057341374228051,2.0,31.0,8.0,7.75,2.0,7.0,2.0,8.0,2.0,27,1,1.0,1.0,1.0
2013-04-03,43,914.0,0.11268647515719393,0.4468004574666366,0.0,0.19963064879239575,4.904736439566395,3.173172488545142e-05,-0.015985669253311456,-1.4760378392491743e-09,4.370239176176219e-05,-0.03216402553664559,0.0,26.256163413779742,98.0,21465.0,0.5557569323977941,0.7273352435598671,0.0,0.5290165565242912,0.9056621164405504,1.356387570781208e-05,0.2938249286042352,4.389973582782229e-11,1.1868380110669979e-05,0.30473855118043836,1.0,-0.5694003233213425,6832.0,30,491.0,15.34375,13.155666937888217,11.0,173.07157258064515,0.43663478100313163,0.17320381231671592,12.659090909090907,-0.05489369501466282,1.874908357771262,4.150568181818176,24.25,-1.3704135561238944,10.0,3151.0,450.14285714285717,168.95011943512458,514.0,28544.142857142855,-2.6457513110645916,47.892857142857146,306.4642857142858,-26.60714285714286,207.53571428571425,173.4285714285717,0.0,2.1666666666666714,1.0,43.705643939350644,-72.29117047077922,43.7022749,-72.2949093,43.7089025,-72.2839149,3112.0,444.57142857142856,130.7757076611926,494.0,17102.28571428571,-2.6457513110645885,37.07142857142857,333.35714285714295,-20.5952380952381,160.64285714285717,230.38095238095283,0.0,2.1666666666666616,1.0,2573.0,367.57142857142856,125.48420503906343,415.0,15746.285714285712,-2.6457513110645894,35.57142857142858,260.8571428571429,-19.76190476190476,154.1428571428571,162.04761904761952,0.0,2.166666666666666,1.0,60.0,20.0,7.5,2.5,7.0,2.0,8.0,3.0,30,2,1.0,3.0,1.8333333333333333
2013-04-04,43,1145.0,0.1422183579679543,0.5270520358208884,0.0,0.2777838484629431,4.399440394391802,3.161030222742031e-05,0.014986891502587564,-1.7798255409920976e-08,0.00017488625827728405,-0.17721780353830432,0.0,19.900672598840256,164.0,28924.0,0.7484538750161729,0.8462384134584016,0.0,0.7161194524125926,0.5029497503869779,1.737914227042658e-05,0.41265408806699017,-1.5047106641344343e-09,7.552718117523764e-05,0.0381516435005548,2.0,-1.420135071348933,4175.0,27,387.0,13.821428571428571,16.0717225134789,5.5,258.3002645502645,1.267098093286601,-0.6718664477285167,22.891625615763544,-0.04853479853479835,0.6385731127110388,17.213054187192146,20.5,0.15111333944505478,9.0,1592.0,227.42857142857142,218.45278448126737,106.0,47721.61904761905,1.2239391545093123,-12.500000000000021,264.92857142857144,-37.64285714285713,213.3571428571427,76.71428571428638,230.0,-1.101787079893675,2.0,43.705634293333326,-72.29132738666665,43.702959,-72.2948518,43.7086995,-72.2836183,1684.0,336.8,249.4888775075955,494.0,62244.7,-0.5921789759740532,-132.6999999999999,602.1999999999994,-38.642857142857174,21.871428571428652,524.9142857142855,467.0,-1.8278888790300616,1.0,1683.0,336.6,213.54577963518736,415.0,45601.8,-0.4202576883632161,-103.19999999999993,542.9999999999994,-45.714285714285715,79.65714285714287,451.57142857142816,418.0,-1.7867985719390593,1.0,30.0,8.0,7.5,2.0,7.0,1.0,8.0,3.0,27,3,1.0,3.0,2.0
2013-04-05,43,3182.0,0.38985542759127667,0.9044187587563431,0.0,0.8179732911903644,2.2579644093657767,0.00016675408272056358,-0.2905846069499832,3.474803356568992e-08,-0.00011682461920903193,0.0950824276742666,0.0,3.5949893942792563,132.0,30946.0,0.7994936316428553,0.8597883679714877,1.0,0.7392360376990744,0.3968416445314156,3.456454671798929e-05,0.1305659590096087,1.0905730340342909e-09,-7.647173137341998e-06,0.40286672850970856,2.0,-1.5327457441969372,5153.0,29,411.0,10.024390243902438,14.022281919997987,5.0,196.6243902439024,3.2338498257141146,-0.1465156794425086,12.95470383275261,-0.00028204920434076386,-0.13523371126887815,12.881371039624012,9.0,11.722273332138279,10.0,2610.0,326.25,231.74662888594517,351.0,53706.5,-0.033814466069050184,47.666666666666664,159.4166666666665,-28.58333333333328,247.74999999999966,-40.666666666666565,439.25,-1.9668418183890686,2.0,43.702820789032245,-72.28848308500002,43.53621302,-72.2948901,43.708807,-72.13923797,2364.0,394.0,255.6169008496895,559.0,65340.0,-0.9682458365518543,113.14285714285711,111.14285714285707,-35.357142857142776,289.9285714285712,-6.714285714285503,371.25,-1.5,1.0,2562.0,284.6666666666667,233.10351777697392,108.0,54337.25,0.25985522214760315,-19.05000000000003,360.8666666666668,-29.386363636363644,216.04090909090917,86.59393939393861,449.0,-1.9419090605929779,2.0,48.0,8.0,8.0,1.3333333333333333,8.0,1.0,8.0,2.0,29,4,1.0,3.0,1.4
2013-04-06,43,1117.0,0.136419149975574,0.5252416672577782,0.0,0.2758788090237306,4.4550718947367285,7.02791497895679e-05,-0.15126854968802209,2.797240645127818e-08,-0.00015873094182704652,0.16117755197424516,0.0,20.13966490919753,96.0,33700.0,0.789893118319895,0.8153273790513934,1.0,0.6647587350308146,0.40255821526145796,3.0477364378654043e-05,0.13976522007663544,1.5947301290837522e-09,-3.755860711844593e-05,0.6235236560781823,1.0,-1.3836804119517494,6163.0,29,439.0,7.839285714285714,11.282773330434944,3.0,127.30097402597404,2.567133355133121,0.19757347915242657,2.4060150375939853,0.005897384527148586,-0.12678266984074574,5.325220378532537,9.25,7.003945873288526,17.0,1282.0,160.25,89.1944104590801,160.0,7955.642857142857,1.9338557409294492,-8.61904761904761,190.4166666666666,-6.952380952380941,40.04761904761898,141.74999999999997,54.0,1.598732152315831,2.0,42.374782460909096,-71.1230358048485,42.36151221,-71.124594,42.3752364,-71.07566361,2775.0,396.42857142857144,226.15176109776164,521.0,51144.61904761905,-1.2129254349341871,-85.3214285714286,652.392857142857,-24.82142857142857,63.60714285714271,528.285714285715,227.5,-1.1041777829191115,1.0,2878.0,239.83333333333334,212.56521281002142,103.0,45183.969696969696,0.6756248159632409,-13.412587412587426,313.6025641025642,-13.524475524475534,135.3566433566435,65.65384615384593,448.75,-1.5512358740327044,2.0,48.0,12.0,8.0,2.0,8.0,2.0,8.0,2.0,29,5,1.0,4.0,2.8
2013-04-07,43,2749.0,0.3340624620245473,0.8692235743769346,0.0,0.7555496222526145,2.5296291234009356,0.00018076675010468636,-0.4096119479061319,7.384866596951405e-08,-0.0004268600734924757,0.4235456983828427,0.0,4.814621032725915,129.0,36944.0,0.8442027329646725,0.8578468637193009,1.0,0.7359012415930408,0.3040499584334156,3.548055995722493e-05,0.06787034082061257,1.4701864101455677e-09,-2.8856267537155244e-05,0.5371002693462917,2.0,-1.574388807219683,5754.0,28,459.0,7.779661016949152,10.596140801400727,4.0,112.27819988310925,2.645583747116375,-0.018702513150204672,8.322033898305087,0.0006560604402614343,-0.0567540186853677,8.68352320088914,6.0,7.365578737724579,19.0,1120.0,160.0,116.45886255097405,106.0,13562.666666666666,1.1542674187267774,1.7857142857142752,154.64285714285717,-20.785714285714285,126.49999999999993,50.71428571428601,127.0,-1.120790838518303,2.0,42.37514104843749,-71.12435751874997,42.3742335,-71.1246458,42.3755165,-71.1219694,264.0,66.0,0.0,66.0,0.0,0.0,-1.519204271928768e-14,66.00000000000001,1.791528210723876e-15,-2.105971354791939e-14,66.0,0.0,-3.0,0.0,2535.0,253.5,187.5344412812395,197.5,35169.166666666664,0.6579009990370199,2.1272727272727425,243.92727272727265,-17.261363636363647,157.4795454545455,36.79090909090899,331.25,-1.3798309638792932,2.0,40.0,10.0,8.0,2.0,8.0,2.0,8.0,2.0,28,6,1.0,5.0,2.75
2013-04-08,43,757.0,0.09247495724407526,0.4137225346275835,0.0,0.17116633565867204,5.232007480555598,2.8452622579103842e-05,-0.023967400660907218,-2.963330807507537e-09,5.270748523855304e-05,-0.05705103332839593,0.0,29.23464414112115,87.0,16397.0,0.5070818901533894,0.7615788993205906,0.0,0.5800024198903624,1.0969562018558274,3.0131546052001545e-05,0.019930119357654784,-2.5103472153610877e-10,3.8248753772871605e-05,-0.023813513050114147,1.0,-0.40269289832115884,3588.0,28,226.0,11.3,10.795223115121946,10.0,116.53684210526318,1.229920938783,-0.43759398496240587,15.45714285714285,-0.021531100478468804,-0.02850307587149833,14.22987012987013,15.25,0.6183045081426082,8.0,701.0,100.14285714285714,23.617991527848506,106.0,557.8095238095239,-0.2955181787728128,9.642857142857135,71.21428571428575,-0.6428571428571462,13.50000000000001,68.00000000000009,20.5,-0.8955381632860511,1.0,43.70562626710528,-72.29113445394736,43.7031153,-72.2948733,43.7087467,-72.2836804,1035.0,147.85714285714286,48.51951006701178,176.0,2354.1428571428573,-1.309304063180219,17.17857142857142,96.32142857142864,-5.178571428571424,48.24999999999996,70.42857142857159,43.5,-0.8936367579287454,1.0,1409.0,140.9,113.57078067100807,90.0,12898.32222222222,2.190585424434099,-19.787878787878775,229.94545454545448,-1.9015151515151516,-2.674242424242424,207.12727272727267,106.0,2.5088217649218434,1.0,40.0,10.0,8.0,2.0,8.0,2.0,8.0,2.0,28,0,1.0,1.0,1.0
