,student_id,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,mean,mean,min,min,max,max,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,mean,min,min,max,max,sum,dow,stress_level,stress_level,stress_level
,,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,call_recorded,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,latitude,longitude,latitude,longitude,latitude,longitude,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,sms_instance,,min,max,mean
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,16,32.0,8.0,0.0,8.0,0.0,0.0,-9.4950266995548e-16,8.000000000000004,0.0,-1.3199140597971855e-15,8.0,0.0,-3.0,0.0,2044.0,511.0,0.0,511.0,0.0,0.0,-7.596021359643839e-14,511.0000000000001,1.9109634247721348e-14,-2.0564188014120376e-13,511.0000000000001,0.0,-3.0,0.0,43.7052254,-72.2871492,43.7052254,-72.2871492,43.7052254,-72.2871492,2124.0,531.0,0.0,531.0,0.0,0.0,-9.115225631572607e-14,531.0000000000002,-5.25514941812337e-14,-4.354500223895137e-14,531.0,0.0,-3.0,0.0,2044.0,511.0,0.0,511.0,0.0,0.0,-7.596021359643839e-14,511.0000000000001,1.9109634247721348e-14,-2.0564188014120376e-13,511.0000000000001,0.0,-3.0,0.0,28.0,8.0,7.0,2.0,7.0,2.0,7.0,2.0,16,6,1.0,3.0,2.5
2013-03-25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1.0,3.0,2.5
2013-03-26,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1,1.0,3.0,2.5
2013-03-27,14,835.0,0.12163146394756008,0.4340943415643353,0.0,0.18843789737817382,4.451509462836067,5.1384112245139576e-05,-0.05471880927775889,3.7963147289639917e-10,4.87783218151787e-05,-0.05173821932428858,0.0,22.56867206887626,98.0,28315.0,0.8608476225221938,0.8522210583921462,1.0,0.72628073236703,0.2693895757237257,4.7780324812461073e-05,0.07507629081886401,-1.0206028850450953e-09,8.134897430447943e-05,-0.10893585614654924,2.0,-1.5711101621266332,3192.0,25,302.0,10.413793103448276,11.935891975105141,6.0,142.4655172413793,2.5645493696281703,0.14137931034482765,8.434482758620685,0.007795257517170756,-0.07688790013595359,9.416685205784207,8.0,6.79007087692394,8.0,1011.0,202.2,176.08293500507082,107.0,31005.2,2.0361539428575464,-88.6,379.39999999999975,53.000000000000036,-300.60000000000014,485.4000000000001,78.0,0.043429129068121686,1.0,43.70521585448275,-72.28736665758622,43.7005383,-72.2900039,43.7088319,-72.2836207,1062.0,531.0,0.0,531.0,0.0,0.0,-5.684341886080802e-14,530.9999999999999,1.1368683772161603e-13,8.038873388460925e-14,530.9999999999998,0.0,-3.0,0.0,1061.0,151.57142857142858,164.40382917565833,69.0,27028.619047619042,2.3015711250802577,-50.89285714285721,304.2500000000001,21.13095238095238,-177.67857142857147,409.9047619047621,77.0,1.5015699679969057,3.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,25,2,4.0,4.0,4.0
2013-03-28,14,1938.0,0.23843503937007873,0.5517306009710161,0.0,0.3044066560478386,2.8962528754245374,2.536376873879931e-05,0.13536936509996764,9.242044049080955e-09,-4.974632324808162e-05,0.23709346634753334,0.0,9.861472197742794,186.0,48385.0,0.992431390244903,0.7838153116276788,1.0,0.6143664427419953,0.013252273357550713,5.527770529187825e-07,0.9789566204144283,8.441639443496853e-10,-4.0602747725961336e-05,1.3133589777510875,2.0,-1.3721693844131926,4764.0,25,562.0,15.61111111111111,34.10008611449351,5.0,1162.815873015873,3.758174788815718,0.10373230373230372,13.795795795795797,0.006243749277805027,-0.11479892099087233,15.034139402560458,10.75,11.971018417808061,10.0,1780.0,254.28571428571428,158.9745412382271,199.0,25272.904761904763,1.3230660460377355,-10.107142857142867,284.60714285714283,14.249999999999954,-95.60714285714259,355.8571428571427,152.0,0.07520020643462066,3.0,43.705664284109574,-72.28729053068496,43.7016017,-72.2909918,43.7091654,-72.2838344,1054.0,527.0,0.0,527.0,0.0,0.0,-5.684341886080802e-14,526.9999999999999,0.0,0.0,527.0,0.0,-3.0,0.0,1663.0,277.1666666666667,133.30028757158277,261.0,17768.966666666667,0.8299436050535213,-0.9999999999999971,279.6666666666665,8.660714285714244,-44.30357142857121,308.53571428571394,117.5,-0.6204919642714009,3.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,25,3,4.0,4.0,4.0
2013-03-29,14,1901.0,0.23685522053326688,0.5352075587438996,0.0,0.2864471309366047,2.7893994036944543,-4.379988273012693e-06,0.2544299234787304,3.683615412759213e-08,-0.0002999901251469392,0.6497592131914613,0.0,9.368793098026606,218.0,56201.0,1.075637811249976,0.7845921811440483,1.0,0.615584890712375,-0.13350452591177694,5.837367641984521e-06,0.9231424189707736,8.178278703272178e-10,-3.6892502926871954e-05,1.2952270102392798,2.0,-1.364768940723703,10156.0,26,650.0,16.25,20.98564833159643,9.5,440.39743589743597,2.1158167916348267,-0.5774859287054406,27.51097560975609,-0.0113769414154523,-0.13378521350280148,24.70087108013938,17.25,3.6275940010166225,14.0,800.0,160.0,196.93653800145873,80.0,38784.0,2.226848604306379,-84.80000000000001,329.59999999999985,65.14285714285718,-345.37142857142874,459.88571428571447,16.0,0.2417573440512366,1.0,43.705074759863,-72.28756070589037,43.7016197,-72.2972566,43.7088603,-72.2837683,1536.0,512.0,0.0,512.0,0.0,0.0,0.0,512.0000000000002,1.1476300487164056e-13,-2.3138531269998965e-13,511.9999999999999,0.0,-3.0,0.0,1111.0,158.71428571428572,160.07364376614728,80.0,25623.571428571424,2.3408497772755923,-48.53571428571433,304.32142857142867,20.0595238095238,-168.89285714285714,404.61904761904776,80.0,1.6280074706785417,1.0,28.0,8.0,7.0,2.0,7.0,2.0,7.0,2.0,26,4,1.0,1.0,1.0
2013-03-30,14,1651.0,0.2020066071210082,0.5299968012679751,0.0,0.28089660935428545,3.340053560025895,-4.9243085903694154e-05,0.40321385612350263,2.8719952066747847e-08,-0.0002839425341931575,0.7228353881190367,0.0,12.90583674423202,211.0,46904.0,1.0370108335175767,0.8490121802485184,1.0,0.7208216822103428,-0.07038650894896623,-1.3260729627260987e-05,1.3368956036732702,1.60673827391145e-09,-8.593189501800216e-05,1.884690848388677,2.0,-1.6091599585880734,8557.0,26,484.0,17.925925925925927,21.838438106178266,11.0,476.917378917379,2.2922463499180563,-1.2112332112332116,33.671957671957685,0.056856553408278054,-2.6895035998484413,39.831417624521144,20.0,4.535857370507109,9.0,2087.0,298.14285714285717,166.26126886262335,391.0,27642.809523809527,-0.647979706643756,8.857142857142863,271.57142857142856,-42.54761904761905,264.1428571428571,58.833333333333776,259.5,-1.4489390264036563,2.0,43.705195861014495,-72.28810566811599,43.7014661,-72.2921814,43.7067439,-72.2870142,1566.0,522.0,0.0,522.0,0.0,0.0,-2.5421149729252075e-14,521.9999999999999,-9.181040389731245e-14,2.0153659768144849e-13,521.9999999999998,0.0,-3.0,0.0,1986.0,220.66666666666666,166.37082075892997,130.0,27679.25,0.587668865104089,14.683333333333326,161.93333333333337,-13.840909090909099,125.41060606060613,32.75151515151466,234.0,-1.3695232322329454,4.0,17.0,6.0,5.666666666666667,2.0,5.0,2.0,7.0,2.0,26,5,1.0,1.0,1.0
2013-03-31,14,1921.0,0.23533014822981746,0.5731186031336307,0.0,0.32846493325784415,3.070019767548647,-6.100641857438434e-05,0.4842973424318801,8.321685233076852e-09,-0.00012892801344675765,0.5766820317241198,0.0,10.626556799236655,263.0,48592.0,1.0777864034601308,0.8495694928598482,1.0,0.7217683231981395,-0.1485959079485853,-2.3424021731075057e-05,1.6058107013220253,-1.3798950039606707e-09,3.878716462748776e-05,1.1383662155548446,2.0,-1.598817958102974,8357.0,24,475.0,16.964285714285715,19.458373695617702,8.5,378.62830687830694,1.5616199002001498,-0.8804050355774496,28.84975369458128,-0.08926992547682194,1.529882952296744,18.405172413793103,22.5,1.2674188425442132,10.0,867.0,216.75,159.93201680714216,152.5,25578.250000000004,1.8688154038290188,106.5,57.00000000000006,64.2500000000001,-86.2500000000003,121.25000000000017,106.75,-0.7233646036798964,1.0,43.70547563294116,-72.2876234742647,43.705073,-72.2920199,43.7067264,-72.2864751,550.0,275.0,141.4213562373095,275.0,20000.0,0.0,-200.0,374.99999999999994,-100.0,-99.99999999999996,375.0,100.0,-2.0,1.0,959.0,137.0,107.22251007445529,88.0,11496.666666666666,2.0396841301064024,-5.071428571428575,152.21428571428575,-17.047619047619044,97.21428571428567,66.9761904761907,76.5,1.0847151068701786,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,6,1.0,1.0,1.0
2013-04-01,14,862.0,0.1053145998778253,0.42999960429085016,0.0,0.18489965969028774,4.965758132499348,1.5863875471987484e-05,0.04039962144645252,2.5956863152014933e-09,-5.379221331621519e-06,0.06937166497044121,0.0,26.93100583129858,126.0,31038.0,0.6908540521290093,0.7032918434347147,1.0,0.49461941704179924,0.5149459412819622,9.112466782059648e-06,0.4861607108036039,9.304922822748788e-11,4.932137154711539e-06,0.517460928888372,1.0,-0.8788274775366425,6637.0,25,469.0,10.659090909090908,15.761217019793607,3.5,248.41596194503168,2.434155512452852,0.233615221987315,5.636363636363633,0.016608012816304,-0.48052932911375695,10.63537549407114,12.25,6.1424010483646985,11.0,1283.0,320.75,136.6220455612246,342.5,18665.583333333332,-0.33910357123617735,-26.100000000000048,359.9000000000001,-114.25000000000018,316.6500000000003,245.6499999999998,206.75,-1.7433657867050572,2.0,43.706161691232886,-72.28751035383563,43.7027952,-72.2900012,43.7087513,-72.283621,870.0,435.0,0.0,435.0,0.0,0.0,-5.684341886080802e-14,434.99999999999994,0.0,4.0194366942304625e-14,434.9999999999998,0.0,-3.0,0.0,1594.0,227.71428571428572,151.17728476385406,171.0,22854.571428571424,0.7684171699065514,-16.25000000000002,276.4642857142858,-15.035714285714267,73.96428571428555,201.28571428571482,225.0,-1.310479161941831,3.0,21.0,8.0,7.0,2.6666666666666665,7.0,2.0,7.0,3.0,25,0,2.0,2.0,2.0
2013-04-02,14,836.0,0.1022129844724294,0.4006216044672203,0.0,0.1604976699658899,4.699929092709313,1.0103755176194596e-05,0.06089872955696973,1.1799150727199548e-08,-8.638969947084324e-05,0.19240322599844084,0.0,24.70969481647302,92.0,32072.0,0.7745550269278141,0.7740488360862964,1.0,0.5991516006465502,0.41236714940336955,2.508700820947198e-05,0.2551786959671158,6.578863681934435e-10,-2.1534347519457576e-06,0.44316045277003285,1.0,-1.2251239041362594,4660.0,24,396.0,15.84,17.513518588031744,7.0,306.72333333333336,0.8991320271699814,0.9407692307692307,4.55076923076923,-0.008119658119658072,1.1356410256410245,3.8037606837606903,27.0,-0.9370051185839552,10.0,760.0,253.33333333333334,260.10831077328794,121.0,67656.33333333333,1.6968364287386521,-216.00000000000006,469.3333333333335,250.9999999999998,-717.9999999999999,552.9999999999998,233.5,-1.4999999999999998,1.0,43.70545351513889,-72.28759277722224,43.7016095,-72.28939186,43.7075856,-72.2869258,555.0,555.0,0.0,555.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,942.0,157.0,196.26614583264228,71.5,38520.4,2.3806982762650093,-37.085714285714296,249.71428571428572,-11.303571428571445,19.43214285714298,212.0357142857142,46.5,1.1032246027027321,2.0,9.0,2.0,9.0,2.0,9.0,2.0,9.0,2.0,24,1,2.0,2.0,2.0
2013-04-03,14,1587.0,0.19484346224677718,0.4980047894460389,0.0,0.2480087703111935,3.0887833893819208,-3.974592353345328e-05,0.3566888628749989,1.9900519178106024e-08,-0.0002018157517199488,0.5766446313621046,0.0,11.160279819696546,170.0,61835.0,1.08661652549819,0.75870101052332,1.0,0.5756272233691069,-0.14565217746515877,-1.976909997974964e-06,1.1428645572155727,1.4095389799447154e-10,-9.997891563350415e-06,1.2189355463815947,1.0,-1.251951228115582,12650.0,26,779.0,25.966666666666665,40.586632191445474,7.0,1647.274712643678,2.1607167244558863,-0.23426028921023423,29.363440860215057,-0.10400941522326416,2.782012752264426,15.287499999999973,31.75,3.327369838587269,13.0,1211.0,242.2,149.529930114342,200.0,22359.2,0.30875847404329726,13.800000000000015,214.59999999999985,-69.85714285714288,293.22857142857146,74.88571428571376,279.0,-1.7525445757164277,2.0,43.705661612432436,-72.28763702013515,43.7016134,-72.2891056,43.7087205,-72.2837053,1341.0,447.0,93.53074360871938,393.0,8748.0,1.7320508075688772,-81.00000000000007,528.0000000000002,80.99999999999994,-242.99999999999997,554.9999999999998,81.0,-1.5,1.0,1234.0,176.28571428571428,154.48270052632031,81.0,23864.904761904763,0.9401522503284999,-19.32142857142857,234.24999999999991,-27.63095238095238,146.46428571428567,96.09523809523857,228.0,-1.2827001456426566,2.0,24.0,6.0,8.0,2.0,6.0,2.0,9.0,2.0,26,2,2.0,2.0,2.0
2013-04-04,14,1438.0,0.1796152885335998,0.5106869404699964,0.0,0.2608011511666057,3.5375238671245195,-1.2853456665358168e-05,0.23106124883669593,2.2605939672897023e-08,-0.0001938140037468988,0.4724626186434705,0.0,14.17911444481123,198.0,58833.0,1.0771131982204647,0.757837110125424,1.0,0.574317085483254,-0.1291435589315464,-2.3598278452853365e-06,1.1415600966752064,8.582710056456803e-10,-4.923859017365252e-05,1.5683052832773898,2.0,-1.2504100746060907,11226.0,26,712.0,28.48,25.31652951466031,21.0,640.9266666666665,1.5586997153923496,-0.030769230769231472,28.84923076923077,0.05704199182460062,-1.3997770345596472,34.097094017094044,31.0,2.1174120465260593,12.0,1445.0,240.83333333333334,224.35366425950494,107.5,50334.566666666666,0.9542481777929496,-2.485714285714285,247.047619047619,-62.660714285714164,310.8178571428566,38.17857142857179,335.75,-1.5003804329136468,2.0,43.70561856189189,-72.28727395432432,43.7012731,-72.290975,43.7091066,-72.2836653,1419.0,473.0,69.2820323027551,513.0,4800.0,-1.7320508075688774,60.00000000000001,413.00000000000006,-59.99999999999998,179.99999999999997,392.99999999999994,60.0,-1.5,1.0,1292.0,258.4,231.68362048276094,140.0,53677.3,0.5334165283445762,59.7,138.99999999999991,-85.64285714285724,402.271428571429,-32.28571428571494,439.0,-1.8109897752644626,2.0,20.0,5.0,6.666666666666667,1.6666666666666667,6.0,1.0,8.0,2.0,26,3,2.0,2.0,2.0
2013-04-05,14,1515.0,0.18513992423316633,0.4553536899877118,0.0,0.20734698298542514,2.958333366296308,1.2808309286869172e-05,0.13274113094058454,3.6323942045975224e-08,-0.00028439418453330025,0.5379767312643857,0.0,11.12031974359763,143.0,43580.0,1.005769674590353,0.8316002322231072,1.0,0.6915589462335258,-0.010782254427320602,1.168271131938667e-05,0.7526695752114999,1.3336028630908447e-09,-4.610096713547654e-05,1.1699447785602193,2.0,-1.5538782873742627,8926.0,25,490.0,37.69230769230769,40.187860139152754,19.0,1615.0641025641025,1.0051909683174467,-0.8736263736263741,42.93406593406593,0.5289710289710275,-7.221278721278709,54.57142857142858,59.0,-0.7960181514451219,8.0,1167.0,291.75,205.06320163955957,282.5,42050.916666666664,0.09072794573660659,151.9,63.90000000000005,9.249999999999908,124.15000000000018,73.14999999999986,319.25,-1.8768020124659166,1.0,43.70564852410959,-72.28752350739725,43.704846,-72.2888006,43.7087472,-72.2837313,1167.0,389.0,147.42116537322585,428.0,21733.0,-1.1071510859565068,-143.50000000000009,532.5000000000001,-58.499999999999915,-26.50000000000003,512.9999999999998,143.5,-1.4999999999999998,1.0,910.0,227.5,145.68115869940078,191.0,21223.0,1.1318125120565155,63.19999999999998,132.70000000000007,-36.50000000000017,172.70000000000033,96.19999999999976,158.0,-1.1263785609642123,1.0,20.0,5.0,6.666666666666667,1.6666666666666667,6.0,1.0,8.0,2.0,25,4,2.0,2.0,2.0
2013-04-06,14,2336.0,0.28588912005874434,0.6415025026441814,0.0,0.4115254608987479,2.707152698249952,-9.105628083961846e-05,0.6578540272885858,4.1187276264356646e-08,-0.0004275563279194121,1.115998841387725,0.0,7.6828620348125405,265.0,49799.0,1.0572587151288693,0.8413146298950234,1.0,0.7078103064754001,-0.10833991928596885,-2.7241944291827087e-05,1.6988201241735417,1.4233693559381437e-09,-9.428406432586986e-05,2.225100766440782,2.0,-1.5789383903662377,8784.0,25,546.0,12.133333333333333,16.476705319384035,7.0,271.48181818181814,2.199093987910597,-0.4591567852437418,22.23478260869565,0.011205465145615313,-0.9521972516508159,25.76823928461302,12.0,3.725606256695782,8.0,1433.0,238.83333333333334,189.35935853996406,146.5,35856.96666666666,0.887376168063584,-79.91428571428568,438.61904761904754,29.21428571428562,-225.98571428571393,535.9999999999994,292.25,-1.49982046297373,1.0,43.705446077000005,-72.28767891085715,43.701635,-72.2901022,43.7063755,-72.2870294,962.0,481.0,0.0,481.0,0.0,0.0,0.0,480.99999999999983,0.0,-4.0194366942304625e-14,481.0,0.0,-3.0,0.0,1730.0,247.14285714285714,174.57703989111187,144.0,30477.142857142866,0.6687722187107156,-58.17857142857146,421.67857142857144,-1.8928571428571666,-46.82142857142853,412.2142857142861,256.0,-1.405508649358821,1.0,14.0,4.0,7.0,2.0,6.0,2.0,8.0,2.0,25,5,2.0,2.0,2.0
