,student_id,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,mean,mean,min,min,max,max,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,mean,min,min,max,max,sum,dow,stress_level,stress_level,stress_level
,,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,call_recorded,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,latitude,longitude,latitude,longitude,latitude,longitude,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,sms_instance,,min,max,mean
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,14.0,9.0,1.0,0.0,1.0,0.0,0.0,-3.1092463804238905e-17,1.0000000000000004,-1.9582288705473985e-17,2.2373832890994526e-16,0.9999999999999986,0.0,-3.0,0.0,2970.0,330.0,0.0,330.0,0.0,0.0,-1.591934146777032e-14,330.00000000000017,-3.0078395451608042e-15,6.578634748466562e-14,329.9999999999996,0.0,-3.0,0.0,43.7066051,-72.2870108,43.7066051,-72.2870108,43.7066051,-72.2870108,3015.0,335.0,0.0,335.0,0.0,0.0,-1.98991768347129e-14,335.00000000000017,-1.002613181720268e-14,9.373244948536588e-14,334.99999999999966,0.0,-3.0,0.0,1071.0,119.0,0.0,119.0,0.0,0.0,-1.98991768347129e-15,119.0,-1.253266477150335e-15,1.0821544071285297e-14,118.9999999999999,0.0,-3.0,0.0,54.0,18.0,6.0,2.0,6.0,2.0,6.0,2.0,14.0,6,1.0,3.0,1.8888888888888888
2013-03-25,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1.0,3.0,1.8888888888888888
2013-03-26,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,1.0,3.0,1.8888888888888888
2013-03-27,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,41.0,0.26282051282051283,0.5094231967460465,0.0,0.2595119933829612,1.8020395031851304,-0.00014698677119059347,0.27421198758778376,4.960669394092146e-06,-0.0009158905272748748,0.29394718399394676,0.0,2.3281878065427533,35.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.706603,-72.2870203,43.7066009,-72.2870298,43.7066051,-72.2870108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,3.0,1.8888888888888888
2013-03-28,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,3.0,1.8888888888888888
2013-03-29,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,3.0,1.8888888888888888
2013-03-30,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,3.0,1.8888888888888888
2013-03-31,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2171.0,0.3462519936204147,0.5425413165945688,0.0,0.29435108021216816,1.2708664909350693,-9.203444065156483e-05,0.6347339478427448,1.905940813956764e-08,-0.00021151787027851425,0.7595543039930311,1.0,0.6346152306426971,1175.0,4.0,53.0,4.076923076923077,4.609076886274489,3.0,21.24358974358974,1.848894863179248,-0.521978021978022,7.208791208791208,0.032467532467532347,-0.9115884115884111,7.923076923076929,3.0,1.6362865391752548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.706604975000005,-72.28701550833334,43.7065899,-72.2870497,43.7066156,-72.286994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6,1.0,3.0,1.8888888888888888
2013-04-01,42,301.0,0.0364981205286771,0.3195494011222107,0.0,0.1021118197575635,8.9829170611128,2.3170583117409895e-05,-0.05903419366440392,1.0345905883366703e-08,-6.214175679683191e-05,0.05819918010108343,0.0,79.79106679323692,36.0,13450.0,0.3764975926547979,0.5799732171287315,0.0,0.3363689325866508,1.2716057159249596,8.841398722935598e-06,0.2185769493650839,1.2018307573566573e-09,-3.409160142211627e-05,0.47418572122867453,1.0,0.6067091908647355,5276.0,24.0,269.0,6.560975609756097,7.348635181065272,4.0,54.00243902439023,1.9068573610057677,0.1543554006968641,3.473867595818814,0.004076468058317183,-0.008703321635823286,4.533749290981284,7.0,2.8798159717763756,18.0,518.0,172.66666666666666,138.35220754774147,118.0,19141.333333333332,1.5004690212639875,-106.00000000000003,278.6666666666668,153.99999999999994,-413.99999999999994,329.9999999999999,130.0,-1.4999999999999998,1.0,43.70661856328357,-72.28699055477611,43.7065832,-72.2870599,43.70755244,-72.28629937,335.0,335.0,0.0,335.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,119.0,119.0,0.0,119.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1.0,3.0,1.8888888888888888
2013-04-02,42,4214.0,0.5197335964479527,1.105948047413704,0.0,1.2231210835781847,1.7418306786607662,-0.0001582901376581555,1.1613626694452863,8.701510771346523e-08,-0.0008637216158912181,2.1144005965381543,0.0,1.1173482257276808,126.0,34395.0,0.7025840057195384,0.7033212393235623,1.0,0.49466076568363154,0.48936806684738765,1.220136830898426e-05,0.4039311136205312,3.1857121244778587e-10,-3.393966825184652e-06,0.531170853757692,1.0,-0.8940386376639329,6597.0,25.0,559.0,17.46875,21.59298627915122,10.0,466.25705645161287,2.1572949355793125,0.17063782991202353,14.823863636363635,0.04803670001725043,-1.3184998706227395,22.269552139037465,20.0,3.9724314948138,15.0,1301.0,325.25,177.8676942748926,362.5,31636.916666666668,-0.5710838561922249,-44.70000000000005,392.30000000000007,-144.75000000000023,389.55000000000047,247.54999999999964,252.25,-1.5732080059444995,2.0,43.669780577179495,-72.26228570615386,43.62834565,-72.3223213,43.7080716,-72.24870111,335.0,335.0,0.0,335.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,1576.0,225.14285714285714,142.66444146017201,180.0,20353.14285714285,0.6925158543058172,-28.285714285714295,309.99999999999994,-20.71428571428571,95.99999999999996,206.42857142857176,205.0,-1.2951391397203262,2.0,19.0,5.0,6.333333333333333,1.6666666666666667,6.0,1.0,7.0,2.0,25.0,1,5.0,5.0,5.0
2013-04-03,42,1425.0,0.180128934395146,0.6843303285289127,0.0,0.4683079985444897,3.7457557307019727,3.2433671744840524e-05,0.05185376264430159,-1.2013165680757277e-08,0.00012745781227963067,-0.07340389193730765,0.0,12.367555076368992,92.0,24710.0,0.602080845983285,0.7205319113520425,0.0,0.5191662352766276,0.7614806532959916,5.388029261191151e-06,0.4915184855436428,2.8804069787256357e-10,-6.433160979498888e-06,0.5723734565915898,1.0,-0.7272056130304887,5756.0,27.0,536.0,11.404255319148936,14.990808161159935,5.0,224.7243293246993,2.595644599349985,-0.24699352451433862,17.085106382978726,0.019736386691586887,-1.1548673123273352,23.894159791576197,15.0,8.141780326396264,14.0,1164.0,166.28571428571428,104.40101258403305,140.0,10899.571428571428,2.1817901178845487,13.392857142857133,126.10714285714288,-13.821428571428571,96.32142857142854,57.00000000000028,57.5,1.340591683510124,2.0,43.68501680951613,-72.26797757774196,43.6586597,-72.2852878,43.7086698,-72.2487029,1000.0,250.0,98.14954576223637,250.0,9633.333333333332,0.0,-68.00000000000004,352.00000000000006,4.299667705737303e-14,-68.0000000000001,351.9999999999999,170.0,-2.0,1.0,1547.0,154.7,101.85616219835586,124.0,10374.677777777779,2.2212344165014306,5.484848484848492,130.0181818181818,-5.147727272727279,51.81439393939397,68.24545454545446,20.5,2.597438439184259,2.0,28.0,5.0,7.0,1.25,7.0,1.0,7.0,2.0,27.0,2,5.0,5.0,5.0
2013-04-04,42,1162.0,0.1860986547085202,0.6694344311948573,0.0,0.4481424576691822,3.696916136500236,5.5643320360316775e-05,0.012408030203791456,2.315546115932331e-08,-8.891622365733864e-05,0.16279814249682562,0.0,12.332438126920565,78.0,22673.0,0.6243769448957673,0.6971936777143262,0.0,0.4860790242448277,0.6643004360161078,1.1505801788913951e-05,0.4154776076162452,2.821414899252619e-10,1.260680006747854e-06,0.47747937712161764,1.0,-0.7398150611383345,5868.0,21.0,389.0,19.45,27.65477973344324,7.5,764.786842105263,1.6719617922458032,-0.05338345864661764,19.957142857142863,0.01896787423103133,-0.4137730690362105,21.03831168831164,20.25,0.9402428913997976,7.0,279.0,93.0,0.0,93.0,0.0,0.0,6.355287432313019e-15,93.00000000000001,7.172687804477535e-15,-3.558141782902744e-15,92.99999999999996,0.0,-3.0,0.0,43.680781643859646,-72.2654781508772,43.6586314,-72.2894748,43.7087641,-72.2486807,609.0,203.0,65.81793068761733,165.0,4332.0,1.7320508075688774,57.0,146.00000000000003,57.00000000000003,-57.000000000000064,164.99999999999997,57.0,-1.5,1.0,1019.0,169.83333333333334,104.10651596642099,134.0,10838.166666666668,0.6403812024713973,9.799999999999999,145.33333333333331,-28.160714285714228,150.60357142857129,51.46428571428587,160.5,-1.4826658563407362,2.0,14.0,4.0,7.0,2.0,7.0,2.0,7.0,2.0,21.0,3,1.0,4.0,2.5
2013-04-05,42,2911.0,0.35889532733325114,0.9189239204941484,0.0,0.844421171656336,2.380145676142993,0.00015664820880027474,-0.2763131593518625,4.8066460819400135e-08,-0.00023317078844506043,0.2505272154252082,0.0,3.92768579078324,203.0,37074.0,0.7398227969348659,0.7137682956180639,1.0,0.5094651798295159,0.4264925319662569,1.6586907530217574e-05,0.32422953531149856,-1.8872460534688828e-10,2.6044086228755486e-05,0.24524633121420997,1.0,-0.9693575861962818,7000.0,26.0,621.0,14.785714285714286,22.796593363692455,4.5,519.6846689895469,2.0590909580736647,0.9128109553520786,-3.926910299003319,0.019218090474471643,0.12486924589874115,1.3260344306855867,11.0,3.0794651831587947,9.0,945.0,189.0,116.3915804515086,210.0,13547.0,0.6940258899661585,10.60000000000001,167.79999999999987,-47.5714285714286,200.8857142857144,72.65714285714252,117.0,-0.9879665774760671,2.0,43.68490913432837,-72.26929077910447,43.64687976,-72.31028284,43.70909224,-72.2487215,558.0,279.0,0.0,279.0,0.0,0.0,-2.842170943040401e-14,278.9999999999999,0.0,2.0097183471152313e-14,279.0,0.0,-3.0,0.0,1267.0,181.0,107.15565002991366,146.0,11482.333333333334,1.426362835549189,-18.57142857142857,236.71428571428564,-18.14285714285714,90.28571428571422,146.0000000000003,94.0,0.27570644782211584,2.0,20.0,7.0,6.666666666666667,2.3333333333333335,6.0,2.0,7.0,3.0,26.0,4,4.0,4.0,4.0
2013-04-06,42,3930.0,0.5113858165256994,1.032920745083518,0.0,1.0669252656238901,1.8196239964241092,-9.920269342495525e-05,0.8925225646643773,1.0783598967067508e-07,-0.0009278144380544223,1.9535599036624083,0.0,1.6252389243174905,219.0,29046.0,0.7291394718345215,0.7851613501079809,1.0,0.6164783457033873,0.5164016748701713,2.0533989659214105e-05,0.3201537327971259,1.5178672210172248e-09,-3.993025109000713e-05,0.7215758271312045,1.0,-1.2004505767449105,4642.0,24.0,473.0,12.447368421052632,15.559297851907752,7.0,242.09174964438117,2.062792925056022,0.0005471058102636915,12.437246963562753,0.02444651128861653,-0.9039738118685484,17.86437246963563,10.0,3.3972156832487705,8.0,149.0,74.5,6.363961030678928,74.5,40.5,0.0,8.999999999999993,70.0,4.500000000000014,4.50000000000001,69.99999999999997,4.5,-2.0,1.0,43.675519776271166,-72.26448667728815,43.62501004,-72.32402163,43.7080667,-72.2486997,279.0,279.0,0.0,279.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,1197.0,199.5,182.88110892052245,92.0,33445.5,1.014906666288125,36.771428571428565,107.57142857142856,-36.267857142857046,218.11071428571395,-13.321428571428347,247.25,-1.3744975085687807,2.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,24.0,5,4.0,4.0,4.0
2013-04-07,42,12.0,0.0017801513128615932,0.07306214397302871,0.0,0.0053380768819355755,41.02437757188451,-7.177239670126056e-07,0.004198881081694072,1.0128730835445815e-09,-7.544488550103089e-06,0.011866475502601878,0.0,1680.250593736083,4.0,7000.0,0.2809665248454684,0.5018024080538916,0.0,0.2518056567286844,1.5502565349640562,-2.7087225583691683e-05,0.6183785503287239,3.441968630923869e-09,-0.00011283699008589801,0.9744115725418838,1.0,1.475435537164782,2795.0,20.0,31.0,10.333333333333334,10.214368964029708,6.0,104.33333333333334,1.5654824484776417,-9.5,19.833333333333336,6.499999999999997,-22.499999999999993,21.999999999999993,9.5,-1.4999999999999998,1.0,190.0,95.0,21.213203435596427,95.0,450.0,0.0,29.999999999999993,79.99999999999997,15.0,14.99999999999999,80.0,15.0,-2.0,1.0,43.66344643220338,-72.2522631440678,43.658603,-72.28323,43.7053849,-72.2487209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,96.0,5.656854249492381,96.0,32.0,0.0,-8.000000000000014,100.0,-4.0,-3.9999999999999956,100.0,4.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6,4.0,4.0,4.0
2013-04-08,42,660.0,0.08080313418217434,0.4368635402954182,0.0,0.19084975283944647,5.837385279525298,3.186445524443016e-05,-0.04931536880845619,1.8268584625100248e-09,1.6944502181110747e-05,-0.029009312689278453,0.0,34.04398761325356,92.0,13236.0,0.4048820776360466,0.6327210346033468,0.0,0.40033590762952964,1.3043847540277123,1.775511655097264e-05,0.11467469761039892,-1.219399560110457e-09,5.761728817098351e-05,-0.10250105707068996,1.0,0.5243660727170805,3364.0,25.0,211.0,5.861111111111111,7.590041512319294,3.0,57.608730158730154,2.0217222267332247,0.08815958815958817,4.31831831831832,-0.027294986273314427,1.0434841077255939,-1.0951872925557187,4.25,3.0432858627748685,12.0,551.0,137.75,68.11938050217427,117.5,4640.25,1.544643216445178,-11.100000000000025,154.4,-20.250000000000014,49.649999999999956,134.15,50.25,-0.8342504209034471,2.0,43.67796401802815,-72.26412747478875,43.65849194,-72.2911935,43.7088032,-72.24864207,668.0,334.0,77.78174593052023,334.0,6050.0,0.0,109.99999999999994,278.99999999999994,55.0,55.0,278.99999999999994,55.0,-2.0,1.0,1168.0,233.6,97.28977335773786,251.0,9465.3,-0.32732127681359613,12.300000000000024,208.9999999999998,-37.07142857142857,160.58571428571426,134.85714285714266,45.0,-0.6474482572301365,2.0,14.0,4.0,7.0,2.0,6.0,1.0,8.0,3.0,25.0,0,2.0,2.0,2.0
