,student_id,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,mean,mean,min,min,max,max,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,mean,min,min,max,max,sum,dow,stress_level,stress_level,stress_level
,,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,call_recorded,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,latitude,longitude,latitude,longitude,latitude,longitude,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,sms_instance,,min,max,mean
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,-5.988097684046442e-17,0.9999999999999998,5.8828872136011476e-18,-6.651736030083218e-17,1.0,0.0,-3.0,0.0,3420.0,570.0,0.0,570.0,0.0,0.0,0.0,569.9999999999998,9.036114760091362e-15,-3.125679502217177e-14,569.9999999999999,0.0,-3.0,0.0,43.7040254,-72.290573,43.7040254,-72.290573,43.7040254,-72.290573,726.0,121.0,0.0,121.0,0.0,0.0,0.0,120.99999999999999,-5.647571725057102e-15,3.8225353997114374e-14,120.99999999999994,0.0,-3.0,0.0,732.0,122.0,0.0,122.0,0.0,0.0,-7.664765035579445e-15,121.99999999999999,1.1295143450114202e-15,-2.960795306552466e-15,121.99999999999996,0.0,-3.0,0.0,36.0,18.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,6,2.0,2.0,2.0
2013-03-25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,2.0
2013-03-26,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0
2013-03-27,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,-1.1102230246251565e-16,0.9999999999999999,0.0,7.850462293418872e-17,0.9999999999999996,0.0,-3.0,0.0,1140.0,570.0,0.0,570.0,0.0,0.0,-1.7053025658242404e-13,569.9999999999999,0.0,4.0194366942304625e-14,570.0,0.0,-3.0,0.0,43.7040254,-72.290573,43.7040254,-72.290573,43.7040254,-72.290573,242.0,121.0,0.0,121.0,0.0,0.0,-1.4210854715202004e-14,120.99999999999996,0.0,1.0048591735576156e-14,120.99999999999994,0.0,-3.0,0.0,244.0,122.0,0.0,122.0,0.0,0.0,-1.4210854715202004e-14,121.99999999999997,0.0,1.0048591735576156e-14,121.99999999999997,0.0,-3.0,0.0,12.0,6.0,6.0,3.0,6.0,3.0,6.0,3.0,2.0,2,1.0,1.0,1.0
2013-03-28,22,774.0,0.1069060773480663,0.4265751866332203,0.0,0.18196638985116675,4.455137175384577,4.0519192504990284e-05,-0.03975313992374604,4.175842814624692e-09,1.0290266369922164e-05,-0.0032869786961421945,0.0,20.727136258945357,80.0,26109.0,0.7274120302008749,0.7993052417462577,1.0,0.6388888694830435,0.5289839081915271,1.6154248621069795e-05,0.4375078844471567,1.8416584139579624e-09,-4.994655517270948e-05,0.8329118759409123,1.0,-1.2424705066419641,4338.0,24.0,395.0,14.62962962962963,20.23543759034962,4.0,409.47293447293447,2.062010841950068,-0.022588522588522706,14.923280423280428,0.030638709949055046,-0.8191949812639543,18.242474001094727,16.0,3.4123773402687583,9.0,2820.0,352.5,239.0863561859725,409.5,57162.28571428572,-0.18438710595292387,-75.7380952380952,617.5833333333331,7.80952380952379,-130.40476190476176,672.2499999999998,437.75,-1.8275533544787868,1.0,43.70437103880596,-72.29015691044776,43.7029115,-72.2920729,43.708885,-72.2839033,484.0,121.0,0.0,121.0,0.0,0.0,-2.6586074758753436e-14,121.00000000000006,-9.554817123860674e-15,-1.554229130695916e-14,121.00000000000003,0.0,-3.0,0.0,2449.0,272.1111111111111,225.85196725092104,122.0,51009.1111111111,0.7583091702770336,-18.283333333333353,345.2444444444445,-17.914502164502167,125.03268398268403,178.04242424242372,449.0,-1.5156404304195956,2.0,32.0,14.0,6.4,2.8,6.0,2.0,8.0,3.0,24.0,3,4.0,5.0,4.666666666666667
2013-03-29,22,718.0,0.08732668450498662,0.38543287543068727,0.0,0.1485585014627677,4.913934268945125,5.907404013159593e-07,0.08489844608537733,-1.145973643673274e-09,1.0011789725953937e-05,0.07199160851062333,0.0,25.37648457598807,54.0,29136.0,0.6787336641274723,0.7506293615239855,1.0,0.5634444383819062,0.602794304673868,7.094729290289203e-07,0.6635062466517239,6.005548205849814e-10,-2.5069943299402087e-05,0.8479364869192921,1.0,-1.000752643483682,6428.0,27.0,508.0,12.095238095238095,14.820568311096553,7.0,219.6492450638793,1.6506520564811051,0.03986710963455153,11.277962347729792,0.01429179158901223,-0.5460963455149496,15.18438538205979,10.5,1.322994225027724,13.0,1615.0,201.875,136.85491535616416,181.0,18729.26785714286,1.7234164440420503,-18.988095238095223,268.33333333333326,12.60119047619046,-107.19642857142847,356.5416666666666,110.0,1.0617036073382886,2.0,43.70475107733332,-72.28966293200001,43.7029208,-72.2910039,43.7090173,-72.284097,682.0,170.5,57.15767664977295,170.5,3267.0,0.0,39.59999999999998,111.10000000000007,-3.105315565254719e-14,39.60000000000002,111.09999999999995,99.0,-2.0,1.0,1695.0,188.33333333333334,140.356688476182,153.0,19700.0,2.0907641986269945,-6.733333333333331,215.26666666666668,3.058441558441564,-31.200865800865834,243.81212121212113,101.0,2.091357780572803,4.0,29.0,5.0,7.25,1.25,7.0,1.0,8.0,2.0,27.0,4,1.0,4.0,2.0
2013-03-30,22,821.0,0.10013416270276863,0.3937158621331766,0.0,0.1550121800952705,4.700083098049134,1.5587542373536177e-05,0.03624082651364387,1.1232987970990466e-08,-7.650049301264361e-05,0.16204843085706327,0.0,24.771864042976638,70.0,23609.0,0.6179557649522314,0.7532028138063844,0.0,0.5673144787258549,0.7581137992876534,1.1122801677871265e-05,0.4054880073015341,2.236163719348373e-09,-7.430759705611393e-05,0.9494375944406072,1.0,-0.855543225656545,5174.0,26.0,351.0,12.10344827586207,13.393348102659573,7.0,179.38177339901478,1.6908197794655437,0.3788177339901476,6.800000000000001,0.10803008633931876,-2.6460246835107784,20.411790878754175,14.0,2.055788324922802,8.0,1284.0,256.8,96.96494211827282,213.0,9402.199999999999,2.094231403947644,45.39999999999999,165.99999999999994,31.857142857142893,-82.02857142857158,229.71428571428578,24.0,0.12186312088617646,1.0,43.70407044367647,-72.29022717985295,43.7013317,-72.290779,43.705247,-72.2878682,440.0,220.0,0.0,220.0,0.0,0.0,-2.842170943040401e-14,219.99999999999991,0.0,-2.0097183471152313e-14,220.0,0.0,-3.0,0.0,1167.0,194.5,127.4594053022373,173.5,16245.9,1.464506405497795,24.657142857142848,132.85714285714278,38.249999999999915,-166.59285714285676,260.35714285714243,103.0,-0.04454505922021745,2.0,14.0,2.0,7.0,1.0,7.0,1.0,7.0,1.0,26.0,5,2.0,3.0,2.5
2013-03-31,22,540.0,0.06618458144380439,0.3310854773093516,0.0,0.10961759328516117,5.97990455524072,2.46814499310874e-05,-0.03449105282510113,1.565833059496057e-09,1.1907383831718555e-05,-0.01712470996300915,0.0,40.031661297500975,60.0,12493.0,0.4481793721973094,0.7509266978979706,0.0,0.56389090561595,1.2982634778496311,2.8736222210490562e-05,0.04768264324970221,1.7366692405741139e-09,-1.967169620127224e-05,0.2725616282315464,1.0,0.015367208846920555,2738.0,29.0,116.0,5.043478260869565,6.751957701757625,2.0,45.58893280632412,1.6034426092973446,-0.003952569169960508,5.086956521739132,0.010276679841897137,-0.23003952569169753,5.878260869565213,2.0,0.5808575795946691,3.0,2320.0,331.42857142857144,174.60322366521677,428.0,30486.285714285714,-1.2240741943090618,-10.071428571428626,361.64285714285734,30.16666666666664,-191.07142857142844,512.4761904761908,183.0,-1.1017419717525734,2.0,43.703964772727275,-72.29042746233766,43.702792,-72.2910212,43.7041517,-72.2840234,2535.0,362.14285714285717,149.7792025743545,317.0,22433.809523809527,0.8655502739129302,8.214285714285694,337.50000000000006,-27.02380952380953,170.3571428571428,202.38095238095295,176.0,-1.1810450536460626,2.0,2688.0,298.6666666666667,207.6234572489342,239.0,43107.50000000001,0.1569136744444943,-47.03333333333338,486.8000000000002,6.389610389610399,-98.15021645021652,546.4363636363635,356.0,-1.5096559862803394,1.0,58.0,7.0,8.285714285714286,1.0,7.0,1.0,9.0,1.0,29.0,6,1.0,4.0,2.0
2013-04-01,22,221.0,0.026684375754648635,0.23339757876629158,0.0,0.054474429773967284,9.792152569654684,3.4972530436669584e-06,0.01220399952734559,-1.3582343109905573e-10,4.622006876598238e-06,0.010651839237900432,0.0,102.37191362618391,34.0,6669.0,0.27447833065810595,0.6391911772558379,0.0,0.408565361081704,2.0895141740245085,5.587970514830024e-06,0.20659566484395075,3.990856409857529e-09,-9.137387681906838e-05,0.5992103450067946,0.0,2.6973247334631214,2750.0,26.0,48.0,4.363636363636363,3.2641301221834667,3.0,10.654545454545454,0.6791161707748429,0.2272727272727271,3.227272727272728,-0.03379953379953379,0.5652680652680651,2.72027972027972,5.5,-1.3311919766100944,6.0,1678.0,279.6666666666667,156.12516346401904,282.0,24375.06666666667,-0.018044521819878562,-78.91428571428568,476.95238095238085,-0.5000000000000262,-76.41428571428557,475.285714285714,289.25,-1.8556804945240228,1.0,43.704098671621615,-72.29056926216215,43.7038594,-72.29207,43.7052824,-72.2888092,634.0,317.0,0.0,317.0,0.0,0.0,0.0,316.9999999999999,0.0,0.0,316.9999999999999,0.0,-3.0,0.0,1863.0,266.14285714285717,155.91282668148094,181.0,24308.809523809516,0.5772278829409055,-41.89285714285713,391.8214285714283,-21.250000000000014,85.60714285714286,285.57142857142907,251.0,-1.5044710972221853,2.0,25.0,5.0,8.333333333333334,1.6666666666666667,8.0,1.0,9.0,2.0,26.0,0,1.0,1.0,1.0
2013-04-02,22,1090.0,0.1344185472931311,0.4913514210574201,0.0,0.2414262189751461,4.142098350757313,4.101161321209803e-05,-0.0318425326687143,1.2299817060810537e-08,-5.871530351695376e-05,0.10290515298502277,0.0,17.72170201252463,92.0,26035.0,0.7897291230624564,0.87021679131124,0.0,0.7572772638800302,0.41993732524365895,3.393301679213695e-05,0.23041120727766298,9.56151626661475e-10,2.4125222676147233e-06,0.4035900576111427,2.0,-1.5502010787352616,2733.0,25.0,221.0,10.045454545454545,16.726019857089142,3.0,279.7597402597403,2.8411476401440736,0.7041219649915303,2.6521739130434785,0.04496047430830046,-0.240047995482779,5.799407114624514,7.5,6.762015842108472,6.0,523.0,104.6,53.900834872940514,81.0,2905.3,1.4874855225565258,1.2000000000000062,102.19999999999993,-2.0000000000000084,9.200000000000024,98.19999999999992,50.0,-0.5491325096932025,3.0,43.70391187534247,-72.29007049178082,43.6996441,-72.2909996,43.7066344,-72.2840154,374.0,124.66666666666667,9.814954576223636,119.0,96.33333333333329,1.732050807568873,8.49999999999999,116.1666666666667,8.499999999999979,-8.499999999999956,118.99999999999994,8.5,-1.5000000000000018,1.0,435.0,108.75,31.65833223655346,118.0,1002.25,-1.5535432759648125,-14.700000000000024,130.80000000000004,-18.25000000000001,40.05,112.54999999999995,18.25,-0.811215465294548,1.0,16.0,3.0,8.0,1.5,8.0,1.0,8.0,2.0,25.0,1,1.0,1.0,1.0
2013-04-03,22,718.0,0.0877107256291229,0.3833784962016276,0.0,0.1469790713498214,4.840421837792545,2.1372343685273923e-05,0.0002444090971393634,-1.3431972842835752e-09,3.236641345713498e-05,-0.014751502071679098,0.0,24.52824800603589,46.0,25505.0,0.6482069789310494,0.7767081696527042,0.0,0.6032755808052539,0.7009373694832178,2.8835338720703793e-05,0.08092936027864392,-2.8129820592775726e-10,3.9903297931137396e-05,0.008351217756225963,1.0,-1.0053894342043463,5958.0,26.0,355.0,9.86111111111111,14.23707991283481,5.0,202.69444444444446,2.685779151092819,0.3146718146718146,4.354354354354358,-0.030325216857724543,1.376054404692175,-1.6601469890943594,8.0,6.363523633207464,12.0,1825.0,202.77777777777777,201.9942930987023,136.0,40801.694444444445,1.500008069566609,-20.250000000000032,283.777777777778,-9.998917748917746,59.74134199134196,190.45454545454524,84.0,-0.3249667354174437,2.0,43.704577643835606,-72.29067081232877,43.7014472,-72.2921368,43.7087841,-72.2836525,412.0,137.33333333333334,2.309401076758499,136.0,5.333333333333314,1.7320508075688406,1.9999999999999905,135.33333333333337,1.9999999999999807,-1.9999999999999587,135.99999999999994,2.0,-1.5000000000000142,1.0,1640.0,205.0,198.0627606160662,110.0,39228.85714285715,1.3895659745100102,-15.142857142857135,257.9999999999999,-20.357142857142836,127.35714285714276,115.49999999999991,145.25,-0.6979509109977031,2.0,23.0,4.0,7.666666666666667,1.3333333333333333,7.0,1.0,8.0,2.0,26.0,2,4.0,4.0,4.0
2013-04-04,22,989.0,0.12371778834125594,0.4703977074445463,0.0,0.22127400316908494,4.168792431247272,5.436587688358617e-05,-0.09355543862399611,7.090723838940612e-09,-2.3102787610661512e-06,-0.0180627993053193,0.0,17.666121253455678,78.0,24824.0,0.6473349327213935,0.7556871868488908,0.0,0.5710631243675904,0.6844851891876872,2.371105505753506e-05,0.19271101857574477,1.7716870139670702e-09,-4.4227826867060094e-05,0.6269084129558314,1.0,-0.9439414482018225,3438.0,27.0,380.0,11.176470588235293,14.477716604315278,6.5,209.6042780748663,2.6479118014600598,0.09472880061115342,9.613445378151265,0.023427552839317623,-0.6783804430863278,13.736694677871167,11.75,7.798477924498567,10.0,1711.0,342.2,151.60540887448573,410.0,22984.2,-2.2360679774997894,-67.7999999999999,477.7999999999995,-48.42857142857147,125.91428571428592,380.9428571428565,0.0,0.25,1.0,43.70393541459459,-72.29013999135134,43.7027684,-72.2910168,43.7041078,-72.2840105,420.0,140.0,0.0,140.0,0.0,0.0,6.355287432313019e-15,140.0,3.155982633970116e-14,-4.5939257487770266e-14,139.99999999999994,0.0,-3.0,0.0,402.0,100.5,23.0,112.0,529.0,-2.0,-13.800000000000033,121.20000000000007,-11.500000000000021,20.70000000000003,109.69999999999995,11.5,-0.6666666666666665,1.0,32.0,6.0,8.0,1.5,7.0,1.0,9.0,2.0,27.0,3,1.0,4.0,2.0
2013-04-05,22,1264.0,0.1557801331032783,0.5518917313615557,0.0,0.30458448314525555,3.8421077398477443,7.743044055594957e-05,-0.15831644901193118,2.342330902747404e-08,-0.00011260286558394725,0.0986085808892094,0.0,14.475204813407721,166.0,36736.0,0.8005927733949353,0.7882683426244846,1.0,0.6213669799839519,0.367985484825802,2.4560544793564796e-05,0.23711247446857467,1.566543086782299e-09,-4.7320284743440877e-05,0.7868091382145693,1.0,-1.3033333517034993,5968.0,25.0,509.0,12.414634146341463,11.231597414784991,10.0,126.14878048780488,0.7851195822372553,0.13658536585365857,9.68292682926829,-0.0034188726758210704,0.2733402728865014,8.794019933554818,20.0,-0.30628094842238074,25.0,878.0,125.42857142857143,127.64646116371205,71.0,16293.619047619048,2.4761523096867206,1.321428571428565,121.46428571428572,-18.39285714285714,111.67857142857139,29.500000000000266,35.0,1.8446682859978756,2.0,43.70430199253732,-72.2913020328358,43.7030955,-72.2955651,43.7056282,-72.2892559,140.0,140.0,0.0,140.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,862.0,143.66666666666666,178.407025272736,66.0,31829.06666666667,2.4248508057726466,-11.428571428571427,172.23809523809518,-33.499999999999936,156.0714285714284,60.57142857142873,21.75,1.1661512822469344,2.0,17.0,2.0,8.5,1.0,8.0,1.0,9.0,1.0,25.0,4,1.0,1.0,1.0
2013-04-06,22,535.0,0.06549951028403526,0.3561555747658076,0.0,0.12684679343676278,5.934692320148601,1.1181427567973264e-05,0.019840150810216443,9.50160101186489e-09,-6.64181478959273e-05,0.125453173016585,0.0,36.56587201242068,62.0,33645.0,0.8033859452231429,0.8036505115590683,1.0,0.6458541447291521,0.3698033996194703,-2.1810315129731473e-05,1.2600721337245897,2.1217233245334886e-09,-0.00011066384451454488,1.8802253420658959,1.0,-1.3597806826573096,4351.0,25.0,429.0,16.5,33.07960096494515,6.0,1094.2600000000002,4.222573172321948,-1.5155555555555558,35.44444444444444,0.2404456654456657,-7.526697191697198,59.48901098901106,14.25,15.821878451707178,7.0,524.0,131.0,87.23913494909648,101.0,7610.666666666667,1.5933778513168897,53.599999999999994,50.60000000000003,30.000000000000046,-36.40000000000018,80.60000000000011,78.0,-0.8723806418314526,1.0,43.70408435068493,-72.29093763561644,43.7014068,-72.2958171,43.7048812,-72.2893971,416.0,208.0,0.0,208.0,0.0,0.0,-2.842170943040401e-14,207.99999999999997,0.0,0.0,207.99999999999997,0.0,-3.0,0.0,1456.0,242.66666666666666,169.06527339068384,208.0,28583.06666666667,1.846947668897304,11.828571428571413,213.09523809523807,-12.87499999999994,76.20357142857114,170.17857142857162,95.25,0.4722980554389311,3.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,25.0,5,1.0,1.0,1.0
