,student_id,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,mean,mean,min,min,max,max,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,mean,std,median,var,skew,linear_m,linear_c,poly_a,poly_b,poly_c,iqr,kurtosis,mcr,sum,sum,mean,mean,min,min,max,max,sum,dow,stress_level,stress_level,stress_level
,,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,audio_activity_inference,call_recorded,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,conv_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,dark_duration_min,latitude,longitude,latitude,longitude,latitude,longitude,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonecharge_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,phonelock_duration_min,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,hours_slept,sleep_rating,sms_instance,,min,max,mean
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-24,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,2.432376777795248e-16,1.999999999999999,2.940097597064205e-17,-4.107600899221887e-16,1.9999999999999991,0.0,-3.0,0.0,24,105.0,21.0,0.0,21.0,0.0,0.0,1.9459014222361983e-15,20.999999999999982,1.881662462121091e-15,-9.761808573378433e-15,20.999999999999996,0.0,-3.0,0.0,650.0,130.0,0.0,130.0,0.0,0.0,5.189070459296528e-15,129.9999999999999,1.881662462121091e-15,-7.936304175628447e-15,129.99999999999997,0.0,-3.0,0.0,43.706599,-72.2869782,43.706599,-72.2869782,43.706599,-72.2869782,2635.0,527.0,0.0,527.0,0.0,0.0,4.1512563674372226e-14,526.9999999999995,2.5088832828281215e-14,-1.4215153395210195e-13,526.9999999999998,0.0,-3.0,0.0,350.0,70.0,0.0,70.0,0.0,0.0,5.189070459296528e-15,69.99999999999994,6.272208207070303e-16,-4.335391238163109e-15,69.99999999999996,0.0,-3.0,0.0,40.0,5.0,8.0,1.0,8.0,1.0,8.0,1.0,24,6,1.0,4.0,2.8
2013-03-25,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1.0,4.0,2.8
2013-03-26,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1,1.0,4.0,2.8
2013-03-27,30,216.0,0.09876543209876543,0.386569273997117,0.0,0.14943580359865813,5.113216365752611,7.12255256884202e-05,0.020915932521322202,-1.6039943826026123e-07,0.00042185869772535145,-0.10677298096212684,0.0,30.97628071636818,22.0,17972.0,0.9827209098862643,0.7391341100591469,1.0,0.546319232652927,0.02735498521474701,4.549543991613807e-05,0.566733355013055,-5.303969428708559e-09,0.00014248912885893143,0.2711289223450701,2.0,-1.1691895239618881,2740.0,7,260.0,14.444444444444445,23.068242040729356,7.5,532.1437908496733,3.1443767548978814,1.4674922600619191,1.970760233918136,0.15602425180598561,-1.184920020639835,9.043859649122805,11.5,7.84441889134391,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.70659765,-72.28701806666666,43.7065831,-72.2870577,43.706607,-72.2869782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,70.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,1.0,4.0,2.8
2013-03-28,30,1951.0,0.24736908837327248,0.6692763843083954,0.0,0.447930878592919,2.9532843113760636,-1.0058730980340097e-05,0.28703066462875354,2.9086016218792073e-08,-0.00023943105488173443,0.5884641269558362,0.0,8.146085382857592,182.0,44835.0,0.9609078634347071,0.8038429487661906,1.0,0.6461634862811245,0.0707491112724719,6.838969530469982e-06,0.8013615432583734,9.884875865952487e-10,-3.9281884284891174e-05,1.1600049893355913,2.0,-1.4491444126359065,4902.0,24,505.0,16.29032258064516,14.980417324821309,10.0,224.41290322580642,1.100832697108857,0.41451612903225843,10.072580645161286,0.05458084740620903,-1.2229092931540129,17.986803519061606,21.0,0.4199062051796534,13.0,130.0,130.0,0.0,130.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,43.70397980999999,-72.28360873333334,43.70294703,-72.285389,43.7045341,-72.2826117,527.0,527.0,0.0,527.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,820.0,164.0,183.40801509203462,88.0,33638.5,2.198943988975417,-84.00000000000001,331.99999999999983,59.00000000000005,-320.00000000000017,450.0000000000003,24.0,0.21716197255109293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3,1.0,4.0,2.8
2013-03-29,30,1280.0,0.15715162676488642,0.5240818894357978,0.0,0.27466182683459583,4.035670625837298,2.8383371835168896e-05,0.041574536652078616,1.5366556492618426e-08,-9.676186424071555e-05,0.2114174795464,0.0,17.264314020744095,106.0,39842.0,0.847071329860742,0.7878853750914748,1.0,0.6207633642830339,0.27693865570083337,5.7987446001337415e-06,0.7107022530993973,4.6276858142439507e-10,-1.5967112858581192e-05,0.8813211820753521,1.0,-1.3408148740346262,5262.0,29,587.0,14.317073170731707,18.616443033498967,6.0,346.57195121951224,1.5671174530550342,-0.12839721254355388,16.885017421602782,0.008793390387264446,-0.4801328280341316,19.17129892229153,16.0,1.4147230165877591,16.0,1057.0,117.44444444444444,156.67251762124008,62.0,24546.27777777778,2.9934394029280806,-7.616666666666676,147.91111111111118,-9.265151515151517,66.50454545454551,61.43636363636333,10.0,4.109619196940765,2.0,43.70309315648648,-72.28687529527029,43.7007454,-72.2898767,43.7090148,-72.2825872,3194.0,532.3333333333334,4.131182235954602,535.0,17.06666666666687,-0.9682458365518952,1.828571428571423,527.7619047619047,-0.5714285714285682,4.685714285714326,525.8571428571427,6.0,-1.499999999999973,1.0,936.0,133.71428571428572,159.7870606836009,71.0,25531.90476190476,2.6433907896465914,-16.428571428571438,183.0,-14.761904761904757,72.1428571428571,109.19047619047652,7.0,2.162676264936276,2.0,64.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,29,4,1.0,4.0,2.2
2013-03-30,30,6400.0,0.8182050626438251,1.219408300733242,0.0,1.4869566038971325,1.0761824616268905,-4.856248862948374e-05,1.0081086744294212,-8.795937607967772e-08,0.0006393677916896757,0.11150620908011533,1.0,-0.6143694042209029,238.0,75629.0,1.2467277702680426,0.75894109373448,1.0,0.5759915837588888,-0.4452395052814926,-1.1985012390370666e-05,1.610239188574179,-1.3553245288654562e-10,-3.7634782658199574e-06,1.527119478574972,1.0,-1.1466720027246176,11973.0,24,767.0,16.319148936170212,24.625107709302046,7.0,606.395929694727,2.252813865708315,-0.358348751156337,24.561170212765965,0.057498253695557715,-3.003268421151992,44.398067737733356,18.5,4.263102159308931,13.0,752.0,150.4,108.67520416359935,88.0,11810.3,0.7238797674060133,-27.699999999999992,205.79999999999987,-38.214285714285715,125.15714285714289,129.37142857142842,173.0,-1.6099487290181678,2.0,43.665425188000015,-72.29873180450002,42.95710676,-72.53218319,43.7046067,-72.2827523,230.0,230.0,0.0,230.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,945.0,135.0,72.3579067322063,141.0,5235.666666666667,0.3830912249375439,-3.9285714285714386,146.78571428571428,-1.0476190476190528,2.3571428571428865,141.54761904761912,117.5,-1.4826447706998511,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,5,1.0,4.0,2.2
2013-03-31,30,3829.0,0.46935523412601127,1.0453630784272097,0.0,1.0927839657388123,1.9191056462712845,0.00027234155282539565,-0.6413897890723645,1.0337620727927045e-07,-0.000570898169951613,0.5048540740891817,0.0,1.830550028551916,123.0,29558.0,0.7878141741517631,0.8379204520416186,1.0,0.7021106839496305,0.4152701851116689,5.073047818187067e-05,-0.16383886606194864,1.362140584204746e-09,-3.743122563230721e-07,0.15571087108300305,2.0,-1.4525981544318802,3415.0,26,355.0,9.102564102564102,13.4120818898776,4.0,179.8839406207827,2.0876399467154627,-0.07327935222672051,10.49487179487179,-0.045682000752604125,1.6626366763722347,-0.20994371482174487,4.0,2.6856657030447364,8.0,1529.0,218.42857142857142,157.98191578242654,122.0,24958.285714285714,0.5378593353344397,-15.107142857142863,263.75,3.6785714285714257,-37.17857142857145,282.1428571428574,271.5,-1.6581746062091416,3.0,40.77431309767444,-73.96058643255813,40.7742235,-73.9608581,40.7750291,-73.960475,1401.0,467.0,0.0,467.0,0.0,0.0,2.5421149729252075e-14,466.99999999999994,1.2623930535880463e-13,-2.211130435551019e-13,466.99999999999994,0.0,-3.0,0.0,1616.0,202.0,155.3365010917543,130.5,24129.428571428576,1.1780181196878967,-31.23809523809522,311.3333333333332,0.03571428571426763,-31.488095238095113,311.5833333333332,171.75,-0.8731857299654546,4.0,26.0,8.0,6.5,2.0,6.0,2.0,7.0,2.0,26,6,1.0,4.0,2.5
2013-04-01,30,2038.0,0.24972429849283176,0.7418727858278065,0.0,0.5503752303519104,3.0238319465476446,-7.793999872094957e-05,0.5677194932743057,6.104741812285826e-08,-0.0005760869306034735,1.2451162961458915,0.0,7.8593870913152575,111.0,35214.0,0.8278050729918428,0.7844711541951006,1.0,0.6153949917641933,0.3124074271042517,1.72423218662823e-07,0.8241378035541033,2.0372779496990965e-09,-8.648930620563717e-05,1.4385261343076765,1.0,-1.3138195914061104,4974.0,24,419.0,13.516129032258064,20.207046572490395,5.0,408.32473118279574,2.727468881338547,0.6056451612903228,4.431451612903229,0.025773586813631337,-0.1675624431186173,8.168621700879772,13.0,6.796629863370768,13.0,978.0,195.6,187.6120998230125,125.0,35198.3,2.0378756938595073,-53.499999999999986,302.5999999999998,-13.928571428571372,2.214285714285508,274.7428571428571,76.0,0.06631552289282716,2.0,43.70368497192984,-72.28731485964911,43.7015671,-72.2900339,43.7088442,-72.2835511,511.0,511.0,0.0,511.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,895.0,179.0,165.325436639375,99.0,27332.5,2.0038307003905977,-54.69999999999995,288.39999999999975,-17.928571428571423,17.014285714285702,252.54285714285695,81.0,0.013065609561757618,2.0,8.0,1.0,8.0,1.0,8.0,1.0,8.0,1.0,24,0,1.0,4.0,2.5
2013-04-02,30,1886.0,0.23200885717800468,0.6233670888654602,0.0,0.38858652748059863,3.1823811168898737,-3.481622693497281e-05,0.3735020034417342,1.3012476950304732e-08,-0.00014058163958704966,0.5167612548789725,0.0,10.27200088578265,167.0,46989.0,0.9483339724313306,0.8147116330305093,1.0,0.6637550449952392,0.09496418058115787,-6.876562552258795e-06,1.1186939331009904,9.006394114532835e-10,-5.1501444110946064e-05,1.4871987675323688,2.0,-1.487388369661577,5157.0,24,571.0,13.279069767441861,19.281530246271267,5.0,371.77740863787375,2.1896901185601796,-0.14572636665659897,16.339323467230443,-0.015944633925348638,0.5239482582080434,11.763213530655385,10.5,3.9816871452932645,16.0,1157.0,231.4,168.84697213749496,232.0,28509.3,1.2127830371360224,-14.499999999999973,260.3999999999998,-30.071428571428573,105.78571428571422,200.2571428571427,150.0,-0.6189061875848147,3.0,43.703044288085096,-72.28739206787235,43.7016991,-72.29029839,43.7066077,-72.2866139,458.0,458.0,0.0,458.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,1301.0,162.625,140.6382771509947,83.0,19779.125,1.5574376859988392,16.726190476190478,104.08333333333321,-8.39880952380951,75.51785714285705,45.29166666666652,163.5,0.3029983141241406,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,1.0,4.0,2.5
2013-04-03,30,764.0,0.0926959475855375,0.382415999731262,0.0,0.14624199685046058,5.070420103727061,1.4026905938767959e-05,0.03489808166484408,-1.1999043648752122e-09,2.3915317809704576e-05,0.021317996028757846,0.0,29.270952738058256,61.0,41228.0,0.8575053557686309,0.7854755114155137,1.0,0.6169717790334628,0.2561747774134795,9.908894984617442e-06,0.6193054292334125,1.0415269392090392e-09,-4.016563719867467e-05,1.0205443098627665,1.0,-1.338462952578346,5889.0,27,578.0,15.210526315789474,16.517243888174892,8.5,272.8193456614509,1.5607374951349107,0.16894627420943203,12.085020242914982,-0.007126053178684729,0.4326102418207674,10.503036437246964,18.5,1.3546445878139748,12.0,884.0,176.8,205.49744523959416,71.0,42229.200000000004,2.1384243926556263,-81.80000000000001,340.39999999999986,76.42857142857147,-387.5142857142859,493.2571428571431,63.0,0.15304662494669685,1.0,43.70338001323529,-72.28688003382351,43.7015824,-72.2899684,43.7086879,-72.2826061,1008.0,504.0,0.0,504.0,0.0,0.0,-5.684341886080802e-14,503.99999999999983,0.0,4.0194366942304625e-14,503.99999999999983,0.0,-3.0,0.0,1108.0,184.66666666666666,159.38465003464626,133.0,25403.466666666667,2.2492735640213457,-43.885714285714286,294.3809523809523,40.53571428571424,-246.5642857142856,429.4999999999997,50.25,0.9445597795083205,1.0,23.0,4.0,7.666666666666667,1.3333333333333333,7.0,1.0,8.0,2.0,27,2,4.0,4.0,4.0
2013-04-04,30,1177.0,0.14955527318932654,0.5154831644211536,0.0,0.26572289280164607,4.1449304076558375,-2.2894855303196094e-05,0.23963508137975156,1.3869733841234948e-08,-0.00013203579089987396,0.38275522825886193,0.0,18.15832193614819,112.0,60377.0,1.02641823776414,0.7596124572984337,1.0,0.5770110852829649,-0.04410459652873099,3.3180678268241064e-07,1.016659468478668,4.708326448705955e-10,-2.7363511053895737e-05,1.2881705168895587,2.0,-1.2659286822221947,11988.0,24,768.0,19.692307692307693,21.607934515082583,15.0,466.9028340080972,1.625969920749974,0.130769230769231,17.2076923076923,-0.019219426793239444,0.8611074489123284,12.703939962476557,23.0,2.134686342469223,16.0,981.0,196.2,200.04299537849357,90.0,40017.200000000004,1.8294393472813424,-79.20000000000002,354.5999999999999,59.14285714285717,-315.7714285714287,472.88571428571436,124.0,-0.18233526470231531,3.0,43.703100982608696,-72.2867966695652,43.7015493,-72.2899188,43.7088824,-72.2826241,302.0,302.0,0.0,302.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,1400.0,140.0,78.72737770305828,116.0,6197.999999999999,1.391181101268317,-6.472727272727269,169.1272727272727,-2.325757575757579,14.459090909090936,141.21818181818173,54.5,0.01996896082352473,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3,4.0,4.0,4.0
2013-04-05,30,562.0,0.06808819966077054,0.28909130579075815,0.0,0.08357378308380564,5.410170720191932,1.1515487676089657e-05,0.020569539765386606,3.8704859597565785e-10,8.321175613502548e-06,0.024962783622131408,0.0,38.343474169533415,32.0,41614.0,0.8692219321148825,0.8045152702650407,1.0,0.6472448200896315,0.24081627507837458,1.0752243301325223e-05,0.6118454842110618,3.959130838741369e-10,-8.201699676065205e-06,0.7630758362371627,2.0,-1.416796146077118,5122.0,24,542.0,15.941176470588236,21.175945725323672,5.5,448.42067736185385,1.7220419578340471,0.8504201680672269,1.9092436974789908,-0.01662369493251848,1.3990021008403366,-1.0165266106442592,15.25,1.4468498935283787,11.0,1079.0,179.83333333333334,193.67644840472127,92.5,37510.566666666666,2.2182065362799004,-24.94285714285714,242.19047619047618,1.1428571428570837,-30.6571428571426,245.9999999999999,79.75,0.8607671937733574,3.0,43.70333919117647,-72.28714070588235,43.7015845,-72.2900292,43.7088339,-72.2836061,564.0,564.0,0.0,564.0,0.0,0.0,inf,0.0,inf,,0.0,0.0,-3.0,0.0,1411.0,235.16666666666666,183.1386542122298,188.0,33539.76666666667,1.356954063302868,-23.685714285714266,294.38095238095224,54.35714285714278,-295.4714285714283,475.57142857142816,170.75,-0.2406616188123989,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4,4.0,4.0,4.0
2013-04-06,30,6804.0,1.0178010471204189,1.294979584312838,0.0,1.6769721237870505,0.7215507612250484,9.178196117902401e-05,0.7110657328601205,-1.1724100766961083e-07,0.0008754208564427027,-0.1617773899810741,3.0,-1.2790326263073322,278.0,58536.0,1.3217721175992414,0.7240251562453922,1.0,0.5242124268761645,-0.5732616506327046,-1.294943434986037e-05,1.6085049676910255,-5.757549332967479e-10,1.2547872871186277e-05,1.420317842194883,1.0,-0.920585659224677,8892.0,25,594.0,19.8,39.71137246996477,7.0,1576.9931034482759,4.198080208829941,-0.5161290322580651,27.283870967741937,0.09961961703480054,-3.405097926267279,40.765725806451606,12.0,15.83097119937846,9.0,1054.0,150.57142857142858,192.00595228868744,78.0,36866.28571428572,2.6457513110645903,-54.42857142857149,313.857142857143,30.238095238095234,-235.8571428571429,465.0476190476192,0.0,2.166666666666667,1.0,42.00789170526316,-73.25470145263158,40.7742248,-73.9610378,43.70456,-72.282578,2820.0,564.0,0.0,564.0,0.0,0.0,0.0,563.9999999999998,-2.007106626262497e-14,9.376899208322468e-15,563.9999999999997,0.0,-3.0,0.0,1460.0,182.5,168.7254744082402,130.0,28468.285714285714,2.769856290118549,-23.85714285714283,265.9999999999998,0.7857142857142655,-29.357142857142684,271.49999999999966,0.0,3.0339368803069986,2.0,54.0,13.0,6.75,1.625,4.0,1.0,8.0,2.0,25,5,1.0,5.0,3.8
2013-04-07,30,3034.0,0.39458967355963065,0.9882777387821879,0.0,0.9766928889724346,2.194527322713622,0.00026186720331501174,-0.6120278559832737,1.2056261743003916e-07,-0.0006650181994871291,0.5754668259067336,0.0,2.9174402463768887,59.0,24533.0,0.74654616274116,0.8460510680989931,0.0,0.715802409831447,0.5071087944666943,6.43447296231374e-05,-0.3106699173317989,1.3834529299928538e-09,1.888308289064221e-05,-0.061691632060166916,2.0,-1.4164295397621913,1337.0,24,266.0,12.666666666666666,11.222002198063112,10.0,125.93333333333332,0.9041872827777947,0.9922077922077921,2.744588744588744,-0.0035365092573330825,1.062937977354453,2.520609824957649,17.0,-0.2663820043095906,7.0,1899.0,271.2857142857143,184.7058150011474,271.0,34116.23809523809,-0.00472693969286632,43.17857142857142,141.7500000000001,-8.250000000000002,92.67857142857142,100.50000000000028,354.5,-1.8146813763558918,3.0,40.77431256842106,-73.9606211105263,40.7742238,-73.9608562,40.7744656,-73.9604425,983.0,327.6666666666667,210.15549798502377,449.0,44165.33333333333,-1.7320508075688785,181.99999999999997,145.66666666666677,-181.99999999999986,545.9999999999998,85.00000000000003,182.0,-1.4999999999999993,1.0,2030.0,290.0,182.87974190707948,369.0,33445.0,-0.3189250644420779,51.4642857142857,135.607142857143,-9.416666666666668,107.96428571428568,88.52380952380986,336.0,-1.8044483336928332,3.0,14.0,5.0,7.0,2.5,6.0,2.0,8.0,3.0,24,6,2.0,2.0,2.0
